date,DEC,CDI,usd,ibov
2010-05-31,3489.08,737.31,162.71,607.26
2010-06-01,3451.77,737.57,163.50,595.65
2010-06-02,3494.43,737.83,164.46,606.26
2010-06-04,3453.07,738.10,164.81,594.06
2010-06-07,3435.45,738.36,166.90,589.31
2010-06-08,3446.01,738.62,167.11,595.19
2010-06-09,3453.54,738.88,165.01,592.16
2010-06-10,3503.82,739.17,162.88,607.28
2010-06-11,3519.50,739.45,162.34,612.65
2010-06-14,3533.69,739.73,161.49,611.94
2010-06-15,3576.26,740.02,160.96,620.71
2010-06-16,3598.84,740.30,160.26,623.68
2010-06-17,3573.05,740.58,159.58,621.65
2010-06-18,3590.20,740.87,159.08,620.66
2010-06-21,3595.54,741.15,158.20,624.44
2010-06-22,3588.91,741.43,158.35,624.25
2010-06-23,3605.69,741.72,160.32,627.62
2010-06-24,3587.21,742.00,160.39,615.84
2010-06-25,3620.86,742.28,159.26,624.38
2010-06-28,3620.25,742.57,159.66,618.62
2010-06-29,3523.39,742.85,161.90,596.97
2010-06-30,3532.97,743.14,161.35,586.93
2010-07-01,3534.44,743.42,161.27,589.83
2010-07-02,3552.58,743.71,159.29,591.69
2010-07-05,3538.49,743.99,159.02,586.26
2010-07-06,3546.21,744.28,158.22,597.80
2010-07-07,3593.37,744.56,158.70,609.55
2010-07-08,3618.15,744.85,158.10,611.40
2010-07-09,3618.14,745.14,157.38,611.40
2010-07-12,3603.44,745.42,158.03,606.43
2010-07-13,3625.71,745.71,156.96,613.42
2010-07-14,3622.88,745.99,158.15,611.43
2010-07-15,3634.61,746.28,158.44,611.53
2010-07-16,3604.28,746.56,159.36,600.45
2010-07-19,3645.40,746.85,159.91,609.68
2010-07-20,3661.81,747.14,159.43,620.90
2010-07-21,3668.56,747.42,159.12,621.04
2010-07-22,3717.01,747.72,157.90,633.29
2010-07-23,3742.17,748.02,157.79,638.82
2010-07-26,3754.74,748.32,158.25,639.98
2010-07-27,3752.66,748.62,158.15,642.21
2010-07-28,3745.70,748.92,158.08,643.50
2010-07-29,3756.78,749.22,158.02,644.90
2010-07-30,3788.57,749.52,157.38,650.31
2010-08-02,3836.20,749.82,156.64,659.96
2010-08-03,3830.88,750.12,157.58,654.95
2010-08-04,3844.27,750.43,157.30,657.60
2010-08-05,3866.29,750.73,157.05,658.94
2010-08-06,3860.64,751.03,157.33,655.89
2010-08-09,3854.00,751.33,157.07,653.65
2010-08-10,3838.57,751.63,157.42,647.50
2010-08-11,3804.48,751.93,158.20,633.69
2010-08-12,3803.13,752.23,158.81,635.39
2010-08-13,3829.52,752.54,158.67,638.26
2010-08-16,3831.17,752.84,157.98,642.47
2010-08-17,3862.05,753.14,156.99,650.96
2010-08-18,3865.21,753.44,156.86,651.49
2010-08-19,3835.60,753.74,157.49,644.26
2010-08-20,3839.78,754.05,157.61,642.24
2010-08-23,3825.67,754.35,157.52,635.53
2010-08-24,3792.71,754.65,158.77,627.59
2010-08-25,3780.73,754.95,158.24,624.19
2010-08-26,3756.02,755.26,157.60,615.17
2010-08-27,3820.17,755.56,157.13,631.72
2010-08-30,3784.65,755.86,157.55,618.96
2010-08-31,3813.74,756.17,157.28,627.48
2010-09-01,3866.32,756.47,156.21,646.04
2010-09-02,3853.45,756.77,155.55,643.50
2010-09-03,3845.27,757.08,154.78,642.25
2010-09-06,3837.41,757.38,154.58,642.91
2010-09-08,3826.84,757.68,154.33,639.64
2010-09-09,3855.46,757.99,154.39,641.73
2010-09-10,3863.70,758.29,153.93,643.48
2010-09-13,3892.65,758.59,153.82,655.27
2010-09-14,3884.74,758.90,152.94,652.00
2010-09-15,3891.97,759.20,153.78,656.00
2010-09-16,3896.99,759.50,153.91,651.72
2010-09-17,3881.91,759.81,153.75,646.20
2010-09-20,3916.37,760.11,154.20,656.81
2010-09-21,3908.95,760.42,154.55,652.27
2010-09-22,3909.12,760.72,153.91,658.11
2010-09-23,3909.41,761.03,154.00,662.63
2010-09-24,3893.24,761.33,153.34,656.87
2010-09-27,3914.11,761.64,153.16,662.83
2010-09-28,3936.29,761.94,153.09,666.80
2010-09-29,3950.53,762.25,152.74,666.81
2010-09-30,3957.24,762.55,151.74,668.74
2010-10-01,3986.55,762.86,150.58,676.45
2010-10-04,3990.50,763.16,151.20,677.94
2010-10-05,4028.01,763.47,150.54,686.60
2010-10-06,4042.70,763.78,150.09,679.45
2010-10-07,4034.43,764.08,150.26,673.45
2010-10-08,4077.35,764.39,150.51,682.03
2010-10-11,4108.58,764.70,149.11,683.36
2010-10-13,4143.38,765.00,148.27,690.37
2010-10-14,4151.67,765.31,148.64,690.54
2010-10-15,4145.92,765.62,148.71,691.87
2010-10-18,4129.13,765.92,149.45,690.96
2010-10-19,4067.17,766.23,151.08,672.92
2010-10-20,4091.30,766.54,149.89,678.14
2010-10-21,4076.63,766.85,151.34,670.89
2010-10-22,4073.89,767.16,152.23,669.71
2010-10-25,4093.08,767.46,152.49,670.20
2010-10-26,4138.17,767.77,152.66,681.37
2010-10-27,4124.01,768.08,152.95,679.71
2010-10-28,4125.01,768.39,153.26,677.33
2010-10-29,4142.87,768.70,152.39,680.73
2010-11-01,4194.23,769.00,152.66,689.27
2010-11-03,4229.39,769.31,151.70,692.58
2010-11-04,4267.46,769.62,150.64,703.09
2010-11-05,4266.92,769.93,150.48,699.35
2010-11-08,4285.45,770.24,151.99,699.84
2010-11-09,4248.84,770.55,151.99,690.42
2010-11-10,4192.19,770.86,152.89,690.02
2010-11-11,4173.12,771.17,153.86,685.75
2010-11-12,4138.19,771.48,154.03,677.78
2010-11-16,4094.66,771.79,154.90,666.46
2010-11-17,4099.65,772.10,154.93,671.43
2010-11-18,4142.24,772.41,153.54,681.77
2010-11-19,4160.45,772.72,153.95,682.88
2010-11-22,4118.59,773.03,154.37,670.70
2010-11-23,4075.73,773.34,155.27,654.52
2010-11-24,4128.89,773.65,154.47,670.67
2010-11-25,4119.34,773.96,154.11,668.09
2010-11-26,4090.77,774.27,154.93,657.16
2010-11-29,4068.43,774.58,154.69,654.09
2010-11-30,4079.13,774.89,153.70,652.14
2010-12-01,4128.81,775.20,152.73,667.93
2010-12-02,4144.11,775.51,152.52,669.69
2010-12-03,4145.58,775.82,151.52,671.99
2010-12-06,4145.94,776.13,150.79,669.92
2010-12-07,4139.49,776.44,149.92,667.86
2010-12-08,4119.36,776.76,151.29,656.66
2010-12-09,4109.32,777.07,152.48,653.81
2010-12-10,4130.15,777.38,153.31,658.26
2010-12-13,4164.99,777.69,152.50,665.83
2010-12-14,4161.53,778.00,151.80,662.13
2010-12-15,4142.69,778.32,152.15,653.73
2010-12-16,4138.63,778.63,152.51,648.30
2010-12-17,4143.36,778.94,153.14,654.80
2010-12-20,4137.24,779.25,153.00,647.88
2010-12-21,4165.26,779.57,152.03,657.04
2010-12-22,4163.64,779.88,151.78,659.51
2010-12-23,4183.28,780.19,152.12,659.65
2010-12-24,4183.32,780.51,151.39,659.65
2010-12-27,4179.87,780.82,151.56,653.08
2010-12-28,4176.45,781.13,151.06,655.37
2010-12-29,4208.66,781.45,150.36,664.15
2010-12-30,4239.85,781.76,149.23,667.54
2010-12-31,4239.89,782.07,149.23,667.54
2011-01-03,4264.55,782.39,147.87,673.88
2011-01-04,4275.54,782.70,148.28,677.30
2011-01-05,4296.68,783.02,149.69,684.75
2011-01-06,4278.29,783.33,150.98,679.81
2011-01-07,4252.17,783.64,151.02,674.79
2011-01-10,4260.62,783.96,151.47,675.47
2011-01-11,4260.20,784.27,151.25,678.32
2011-01-12,4315.48,784.59,150.23,689.96
2011-01-13,4321.54,784.90,149.58,681.19
2011-01-14,4327.53,785.22,150.86,683.30
2011-01-17,4321.49,785.53,150.63,680.11
2011-01-18,4330.07,785.85,149.98,683.10
2011-01-19,4292.71,786.16,149.70,674.80
2011-01-20,4292.09,786.49,149.71,670.02
2011-01-21,4282.79,786.82,149.78,665.89
2011-01-24,4310.95,787.15,149.85,668.72
2011-01-25,4313.40,787.48,149.98,668.72
2011-01-26,4252.43,787.81,149.50,661.81
2011-01-27,4220.36,788.14,149.75,655.46
2011-01-28,4172.76,788.47,150.31,642.43
2011-01-31,4150.96,788.80,149.88,641.24
2011-02-01,4178.61,789.13,148.96,653.51
2011-02-02,4192.57,789.47,149.31,642.34
2011-02-03,4157.91,789.80,149.55,643.07
2011-02-04,4120.29,790.13,149.91,628.67
2011-02-07,4111.03,790.46,150.26,629.57
2011-02-08,4129.88,790.79,149.67,633.51
2011-02-09,4056.72,791.12,149.06,618.54
2011-02-10,4054.87,791.45,149.40,622.01
2011-02-11,4084.05,791.78,149.39,633.36
2011-02-14,4103.42,792.12,149.40,641.08
2011-02-15,4103.97,792.45,149.41,639.00
2011-02-16,4128.80,792.78,149.61,650.84
2011-02-17,4134.32,793.11,149.23,651.94
2011-02-18,4143.87,793.45,149.37,655.62
2011-02-21,4132.81,793.78,149.28,647.83
2011-02-22,4096.07,794.11,149.52,639.94
2011-02-23,4105.25,794.45,149.75,644.48
2011-02-24,4086.60,794.78,149.12,644.85
2011-02-25,4098.02,795.12,148.90,644.40
2011-02-28,4118.35,795.45,148.79,649.04
2011-03-01,4096.35,795.78,148.92,638.05
2011-03-02,4109.02,796.12,148.77,648.05
2011-03-03,4130.86,796.46,148.19,656.38
2011-03-04,4125.45,796.81,147.44,655.10
2011-03-09,4117.57,797.16,148.31,647.88
2011-03-10,4053.24,797.51,148.79,636.10
2011-03-11,4064.93,797.86,149.12,642.30
2011-03-14,4093.08,798.21,148.96,646.98
2011-03-15,4110.51,798.56,149.50,645.40
2011-03-16,4077.35,798.91,149.34,635.73
2011-03-17,4083.27,799.25,150.09,637.79
2011-03-18,4109.49,799.60,149.75,644.18
2011-03-21,4104.38,799.95,149.14,642.35
2011-03-22,4134.38,800.30,149.02,650.92
2011-03-23,4147.47,800.65,148.70,653.01
2011-03-24,4135.15,801.00,148.62,650.47
2011-03-25,4159.87,801.35,148.51,652.72
2011-03-28,4146.55,801.70,148.80,647.20
2011-03-29,4148.70,802.06,148.20,649.37
2011-03-30,4173.62,802.41,146.53,654.95
2011-03-31,4219.40,802.76,145.88,660.62
2011-04-01,4269.85,803.11,145.04,667.19
2011-04-04,4270.57,803.46,144.29,671.38
2011-04-05,4283.33,803.81,144.08,672.67
2011-04-06,4268.52,804.16,144.17,664.96
2011-04-07,4274.29,804.52,142.65,666.31
2011-04-08,4254.93,804.87,141.17,661.90
2011-04-11,4253.70,805.22,141.56,656.56
2011-04-12,4211.06,805.57,142.14,644.35
2011-04-13,4183.38,805.92,142.09,640.40
2011-04-14,4193.44,806.28,141.89,638.39
2011-04-15,4207.83,806.63,141.30,642.30
2011-04-18,4176.95,806.98,142.52,630.08
2011-04-19,4197.61,807.34,141.44,637.24
2011-04-20,4224.66,807.69,140.82,645.91
2011-04-25,4218.59,808.05,140.80,645.08
2011-04-26,4221.85,808.41,140.21,646.73
2011-04-27,4180.92,808.77,140.66,638.26
2011-04-28,4168.12,809.13,141.99,632.57
2011-04-29,4216.23,809.49,140.91,636.99
2011-05-02,4195.41,809.85,141.04,630.53
2011-05-03,4144.68,810.21,142.32,619.51
2011-05-04,4151.94,810.58,143.57,612.74
2011-05-05,4134.43,810.94,145.27,610.74
2011-05-06,4184.20,811.30,144.30,620.47
2011-05-09,4187.58,811.66,145.09,622.43
2011-05-10,4217.44,812.02,143.92,624.89
2011-05-11,4187.11,812.38,144.90,614.28
2011-05-12,4205.95,812.75,145.16,616.48
2011-05-13,4165.92,813.11,146.24,609.08
2011-05-16,4140.87,813.47,146.14,605.17
2011-05-17,4163.56,813.83,145.90,613.30
2011-05-18,4144.04,814.19,144.79,605.28
2011-05-19,4117.46,814.56,144.78,600.72
2011-05-20,4129.91,814.92,144.82,602.93
2011-05-23,4101.57,815.28,146.34,600.51
2011-05-24,4146.91,815.65,145.60,610.06
2011-05-25,4149.14,816.01,145.97,610.56
2011-05-26,4163.55,816.38,145.06,617.40
2011-05-27,4165.12,816.74,143.65,619.28
2011-05-30,4170.24,817.10,142.93,616.00
2011-05-31,4186.45,817.47,141.50,622.42
2011-06-01,4138.51,817.83,142.21,610.78
2011-06-02,4159.07,818.20,141.56,618.55
2011-06-03,4164.09,818.56,141.01,619.73
2011-06-06,4121.88,818.93,141.60,607.46
2011-06-07,4127.70,819.29,141.19,608.91
2011-06-08,4113.13,819.66,141.69,607.13
2011-06-09,4111.75,820.03,142.20,611.33
2011-06-10,4100.49,820.40,142.75,603.90
2011-06-13,4084.63,820.77,142.30,597.40
2011-06-14,4102.81,821.14,141.70,599.15
2011-06-15,4081.71,821.51,142.95,593.36
2011-06-16,4051.41,821.89,144.27,586.40
2011-06-17,4048.32,822.26,143.12,588.12
2011-06-20,4042.55,822.63,143.03,589.17
2011-06-21,4049.37,823.01,142.50,591.63
2011-06-22,4049.19,823.38,142.20,589.42
2011-06-24,4043.20,823.76,143.20,587.71
2011-06-27,4040.11,824.13,143.03,589.64
2011-06-28,4088.70,824.50,141.81,600.11
2011-06-29,4087.13,824.88,140.89,600.39
2011-06-30,4095.65,825.25,139.82,601.07
2011-07-01,4134.76,825.63,139.71,610.61
2011-07-04,4146.52,826.01,139.54,615.40
2011-07-05,4114.25,826.38,140.05,607.19
2011-07-06,4098.62,826.76,140.28,602.63
2011-07-07,4086.68,827.13,139.55,599.18
2011-07-08,4068.12,827.51,140.03,592.50
2011-07-11,3995.87,827.89,141.48,580.07
2011-07-12,3964.72,828.26,141.27,575.07
2011-07-13,3987.97,828.64,141.17,584.37
2011-07-14,3947.76,829.02,140.88,574.83
2011-07-15,3934.44,829.40,141.00,572.90
2011-07-18,3880.92,829.77,141.76,566.72
2011-07-19,3902.68,830.15,140.54,569.08
2011-07-20,3895.90,830.53,140.18,569.44
2011-07-21,3957.38,830.92,139.43,580.45
2011-07-22,3964.84,831.30,139.25,580.52
2011-07-25,3946.65,831.69,138.37,577.63
2011-07-26,3892.45,832.07,137.44,571.56
2011-07-27,3811.01,832.46,140.07,561.43
2011-07-28,3826.74,832.84,140.18,565.48
2011-07-29,3843.66,833.23,139.39,566.59
2011-08-01,3829.77,833.62,139.28,563.81
2011-08-02,3754.59,834.01,140.22,552.01
2011-08-03,3684.16,834.39,140.18,539.56
2011-08-04,3539.83,834.78,141.08,508.68
2011-08-05,3541.56,835.17,142.36,510.01
2011-08-08,3335.87,835.55,143.30,468.77
2011-08-09,3395.42,835.94,146.30,492.68
2011-08-10,3388.83,836.33,144.94,495.04
2011-08-11,3502.86,836.72,146.05,513.80
2011-08-12,3523.61,837.11,144.71,515.05
2011-08-15,3581.51,837.49,142.91,526.40
2011-08-16,3561.78,837.88,142.57,523.24
2011-08-17,3593.21,838.27,141.78,530.47
2011-08-18,3524.74,838.66,143.86,511.79
2011-08-19,3484.23,839.05,142.95,505.17
2011-08-22,3478.41,839.44,143.39,505.10
2011-08-23,3518.19,839.83,143.63,518.07
2011-08-24,3506.62,840.22,143.65,518.16
2011-08-25,3481.68,840.61,144.68,510.05
2011-08-26,3508.85,841.00,144.33,513.87
2011-08-29,3590.43,841.39,143.07,528.41
2011-08-30,3604.65,841.78,142.45,533.47
2011-08-31,3673.30,842.17,142.16,544.16
2011-09-01,3726.94,842.54,143.66,559.80
2011-09-02,3676.42,842.92,146.38,544.51
2011-09-05,3616.07,843.29,147.98,529.74
2011-09-06,3658.87,843.67,148.53,545.24
2011-09-08,3691.37,844.04,148.37,555.03
2011-09-09,3647.29,844.42,150.24,537.26
2011-09-12,3643.45,844.80,151.36,536.36
2011-09-13,3629.86,845.17,153.40,534.99
2011-09-14,3667.61,845.55,154.84,542.15
2011-09-15,3679.79,845.93,153.21,543.06
2011-09-16,3716.61,846.30,153.35,551.05
2011-09-19,3731.02,846.68,159.10,550.01
2011-09-20,3696.19,847.06,160.05,543.04
2011-09-21,3690.22,847.43,163.73,539.21
2011-09-22,3571.54,847.81,170.32,513.20
2011-09-23,3576.05,848.19,167.80,512.71
2011-09-26,3593.79,848.57,165.20,517.69
2011-09-27,3615.06,848.95,161.29,519.36
2011-09-28,3576.33,849.32,162.39,513.10
2011-09-29,3591.29,849.70,163.82,514.20
2011-09-30,3517.60,850.08,166.09,503.99
2011-10-03,3460.43,850.46,168.48,489.22
2011-10-04,3390.60,850.84,168.88,488.21
2011-10-05,3422.77,851.22,165.30,491.36
2011-10-06,3454.32,851.60,162.26,503.66
2011-10-07,3420.56,851.98,158.23,493.58
2011-10-10,3495.84,852.36,156.54,513.13
2011-10-11,3502.36,852.74,158.15,518.57
2011-10-13,3506.15,853.12,157.06,525.92
2011-10-14,3535.80,853.50,155.63,530.05
2011-10-17,3514.63,853.88,156.63,519.27
2011-10-18,3559.09,854.26,158.75,530.06
2011-10-19,3557.43,854.64,157.67,529.44
2011-10-20,3543.52,855.00,159.66,520.22
2011-10-21,3589.16,855.37,159.45,532.22
2011-10-24,3640.13,855.74,159.14,547.98
2011-10-25,3623.75,856.10,157.17,542.14
2011-10-26,3651.70,856.47,157.69,550.40
2011-10-27,3736.13,856.83,155.15,570.89
2011-10-28,3767.57,857.20,152.14,573.23
2011-10-31,3748.02,857.57,151.23,561.91
2011-11-01,3682.74,857.94,156.79,552.13
2011-11-03,3718.98,858.30,154.68,560.55
2011-11-04,3732.76,858.67,155.98,565.10
2011-11-07,3735.68,859.04,156.77,570.20
2011-11-08,3728.50,859.41,156.32,568.54
2011-11-09,3671.97,859.77,156.88,554.32
2011-11-10,3675.37,860.14,157.73,552.12
2011-11-11,3716.70,860.51,157.16,563.92
2011-11-14,3696.14,860.88,158.07,561.14
2011-11-16,3693.72,861.24,159.18,564.04
2011-11-17,3630.24,861.61,159.20,548.91
2011-11-18,3601.35,861.98,158.74,546.44
2011-11-21,3583.49,862.35,161.76,542.13
2011-11-22,3558.52,862.72,161.84,538.22
2011-11-23,3522.11,863.09,165.17,529.49
2011-11-24,3546.06,863.46,167.13,532.45
2011-11-25,3525.27,863.83,169.61,528.74
2011-11-28,3575.47,864.19,166.56,539.56
2011-11-29,3536.93,864.56,165.57,532.64
2011-11-30,3625.02,864.93,162.19,547.81
2011-12-01,3665.99,865.29,160.58,560.04
2011-12-02,3646.99,865.64,159.81,557.55
2011-12-05,3690.07,866.00,159.70,567.42
2011-12-06,3716.88,866.35,160.44,573.45
2011-12-07,3698.99,866.71,161.04,565.04
2011-12-08,3676.90,867.06,160.69,553.41
2011-12-09,3712.76,867.41,162.38,560.93
2011-12-12,3688.03,867.77,163.18,552.36
2011-12-13,3709.77,868.12,164.88,553.79
2011-12-14,3683.07,868.48,167.74,545.62
2011-12-15,3693.30,868.83,166.67,542.58
2011-12-16,3680.40,869.19,165.38,540.32
2011-12-19,3638.18,869.55,166.74,532.63
2011-12-20,3696.30,869.90,165.77,547.72
2011-12-21,3700.18,870.26,166.20,545.68
2011-12-22,3704.46,870.62,166.39,552.37
2011-12-23,3742.80,870.97,166.23,555.78
2011-12-26,3752.89,871.33,166.29,555.47
2011-12-27,3772.44,871.69,166.46,558.71
2011-12-28,3739.24,872.04,166.90,544.53
2011-12-29,3753.25,872.40,168.01,546.66
2011-12-30,3753.26,872.76,168.01,546.66
2012-01-02,3762.90,873.11,167.34,557.01
2012-01-03,3828.17,873.47,165.31,570.83
2012-01-04,3828.47,873.83,163.65,571.80
2012-01-05,3816.23,874.19,164.54,563.92
2012-01-06,3840.19,874.55,165.24,564.44
2012-01-09,3850.26,874.90,165.18,569.08
2012-01-10,3892.72,875.26,161.59,576.05
2012-01-11,3893.53,875.62,161.65,577.56
2012-01-12,3899.83,875.97,160.09,577.15
2012-01-13,3878.24,876.33,159.90,569.70
2012-01-16,3903.61,876.69,159.75,577.50
2012-01-17,3931.96,877.04,159.07,584.14
2012-01-18,3952.86,877.40,159.35,594.51
2012-01-19,3980.73,877.74,158.07,596.47
2012-01-20,4003.23,878.09,158.26,600.19
2012-01-23,4012.47,878.43,156.99,600.91
2012-01-24,3996.86,878.77,158.07,601.87
2012-01-25,3996.96,879.11,157.92,601.87
2012-01-26,4004.49,879.46,155.75,606.37
2012-01-27,4004.55,879.80,156.17,605.89
2012-01-30,3995.17,880.14,156.82,604.60
2012-01-31,4011.26,880.48,155.76,607.51
2012-02-01,4058.13,880.83,155.63,621.91
2012-02-02,4093.89,881.17,155.18,622.16
2012-02-03,4114.86,881.51,154.26,628.17
2012-02-06,4111.39,881.85,154.49,628.23
2012-02-07,4130.69,882.20,154.60,634.92
2012-02-08,4128.92,882.54,154.01,634.09
2012-02-09,4123.10,882.88,154.28,631.19
2012-02-10,4077.59,883.23,154.59,616.42
2012-02-13,4117.12,883.57,153.78,632.74
2012-02-14,4103.30,883.91,153.81,626.45
2012-02-15,4147.82,884.26,153.68,629.63
2012-02-16,4180.84,884.60,155.18,637.07
2012-02-17,4206.27,884.95,153.48,637.67
2012-02-22,4196.82,885.29,152.94,636.60
2012-02-23,4192.63,885.63,152.62,633.97
2012-02-24,4180.96,885.98,153.14,635.16
2012-02-27,4186.19,886.32,153.05,628.40
2012-02-28,4244.16,886.67,152.48,635.31
2012-02-29,4257.33,887.01,153.09,633.90
2012-03-01,4308.24,887.36,153.62,643.51
2012-03-02,4345.39,887.70,154.46,652.87
2012-03-05,4332.46,888.04,155.07,645.00
2012-03-06,4274.71,888.39,157.24,627.18
